group_uid,group_url,found_via,group_type_manual,london_wide,sub_london,borough_name,ward_gss,lat_long_google_maps,osm_ids_merged,large_object_osm_id,place_name_manual,recoded,fb_group_name,fb_description,fb_privacy,fb_found,creation_year,creation_yymm,creation_date,fb_place,fb_group_type,stats_collection_date,members_n,lastmonth_posts,dailyposts,group_rules_str,posts_per_member,size,activity_level,posts_per_1kmember,activity_per_user_level,geoscale_l2,geoscale,geoscale_level,geoscale_type
paddingtongreen,https://en-gb.facebook.com/groups/paddingtongreen; https://www.facebook.com/groups/paddingtongreen/,facebook_search_manual,local history / memories,FALSE,,Westminster,,,27467184,,Paddington,FALSE,"Born/lived in Paddington, London","For anyone born in or lived in the old London Borough of Paddington to post their  PADDINGTON memories, anecdotes and photographs - past and present. - This is NOT a general nostalgia page, there are many of those on FB.	 	See less",Private,TRUE,2010,2010-11,2010-11-03T00:00:00Z,"London, United Kingdom",General,2022-09-26,5863,76,0,"Born/lived in Paddington, London	About this group	For anyone born in or lived in the old London Borough of Paddington to post their  PADDINGTON memories, anecdotes and photographs - past and present. - This is NOT a general nostalgia page, there are many of those on FB.	 	See less	Private	Only members can see who's in the group and what they post.	Visible	Anyone can find this group.	London, United Kingdom	General	History	Group created on 3 November 2010	 	See More	Members 	 	 · 	5.9K	no admin	Activity	No new posts today	76	 in the last month	5,863 total members	No new members in the last week	Created on 	11 years ago",0.013,medium,medium,12.9626471089886,medium,suburb,3_suburb,3,suburb
peckhamse15,https://www.facebook.com/groups/peckhamse15/,google_search,local history / memories,FALSE,,Southwark,,,207141595,,Peckham,FALSE,PECKHAM SE15 PAST & PRESENT,Welcome to Peckham SE15 Past & Present. This group is to share all your memories of the the SE15 and surrounding areas. Feel free to add your friends and share your own pictures and personal memories. 	If you are looking for something in particular maybe a place or a old friend? just type the name into the groups search bar (top of your screen when you are on the group page) and anything with that name should pop up. 	This group is strictly for sharing memories of Peckham. do not advertise within this group as you will be blocked!!! 	You will need to answer the required questions before you can join the group. Requests will not be accepted if the questions are not answered. 	Enjoy the group #Peckham #Se15 #PastAndPresent #History #Memories #Camberwell #Nunhead #OldKentRoad #NewCross #RyeLane #PeckhamRye # 	See less,Private,TRUE,2012,2012-04,2012-04-17T00:00:00Z,Peckham,General,2022-09-26,4155,15,0,1	No hate speech or bullying	2	No promotions or spam,0.004,medium,low,3.6101083032491,low,suburb,3_suburb,3,suburb
peckhamster,https://en-gb.facebook.com/groups/peckhamster; https://www.facebook.com/groups/peckhamster/,facebook_search_manual,local history / memories,FALSE,,Southwark,,,207141595,,Peckham,FALSE,PECKHAM SE:15,"To all those who join this site, this group is about Peckham's past and present, for people to share their memories, photos, stories and the gre	…	 	See more",Private,TRUE,2014,2014-06,2014-06-26T00:00:00Z,Peckham,General,2022-09-26,9527,44,0,1	Peckham SE:15 Rules.,0.005,medium,medium,4.61845281830587,low,suburb,3_suburb,3,suburb
putney,https://www.facebook.com/groups/putney/,google_search,local history / memories,FALSE,,Wandsworth,,,18083845,,Putney,FALSE,Putney - Days Gone By,A place to upload old photo's and video's etc of Putney from days gone by.	Please tag each photo with approx. year	 	See less,Public,TRUE,2010,2010-11,2010-11-12T00:00:00Z,no place,General,2022-09-26,1912,50,6,"Putney - Days Gone By	About this group	A place to upload old photo's and video's etc of Putney from days gone by.	Please tag each photo with approx. year	 	See less	Public	Anyone can see who's in the group and what they post.	Visible	Anyone can find this group.	no place	General	History	Group created on 12 November 2010	 	See More	Members 	 	 · 	1.9K	Si	 is an admin.	Activity	6	 new posts today	50	 in the last month	1,912 total members	No new members in the last week	Created on 	11 years ago	Group rules from the admin	1	Where did you live in Putney?	2	What was/is your favourite boozer?",0.026,small,medium,26.1506276150628,medium,town,3_suburb,3,suburb
RAISEDINPECKHAMSE15,https://www.facebook.com/groups/RAISEDINPECKHAMSE15/,google_search,local history / memories,FALSE,,Southwark,,,207141595,,Peckham,FALSE,RAISED IN PECKHAM (SE15),"This group was created for all those proud to have been RAISED IN PECKHAM SE:15 to first and foremost have fun, share your photographs and memories of life and family and reminisce or take part in fun banter, whilst treating others how  we would like to be treated.	When in disagreements and debate as difficult as it may be sometimes please always try to keep the discussion civil by not ridiculing, mocking, humiliating, insulting or referring to another member in a derogatory, threatening or malicious manner, because WE ARE ALL PECKHAM	Have Fun!	The Admin Team. 	See less",Private,TRUE,2014,2014-06,2014-06-26T00:00:00Z,Peckham,General,2022-09-26,5764,17,0,1	No promotions or spam	2	Be kind and courteous	3	Respect everyone's privacy	4	Pics of peckham or related to peckham	5	Derogatory speech against admin.	6	spamming of any kind and unrelated peckham topics,0.003,medium,low,2.94934073560028,low,suburb,3_suburb,3,suburb
rememberingwoodfordgreen,https://www.facebook.com/groups/rememberingwoodfordgreen/,google_search,local history / memories,FALSE,,Redbridge,,,27731303,,Woodford,FALSE,Remembering Woodford   (Essex),"Memories of woodford green(essex)+woodford wells,woodford bridge,southwoodford.and salway hill. A place to put your friends and relatives and chat about who inhabits or moved away.Old photos,new ones.PLEASE BE SURE THE PICTURES ARE YOURS TO POST.Buying a picture or postcard does not give you copyright.	 	See less",Private,TRUE,2014,2014-05,2014-05-02T00:00:00Z,"Woodford Green, Redbridge, United Kingdom",General,2022-09-26,3377,6,0,"Remembering Woodford   (Essex)	About this group	Memories of woodford green(essex)+woodford wells,woodford bridge,southwoodford.and salway hill. A place to put your friends and relatives and chat about who inhabits or moved away.Old photos,new ones.PLEASE BE SURE THE PICTURES ARE YOURS TO POST.Buying a picture or postcard does not give you copyright.	 	See less	Private	Only members can see who's in the group and what they post.	Visible	Anyone can find this group.	Woodford Green, Redbridge, United Kingdom	General	History	Group created on 2 May 2014. Name last changed on 5 January 2018.	 	See More	Members 	 	 · 	3.4K	no admin	Activity	No new posts today	6	 in the last month	3,377 total members	No new members in the last week	Created on 	8 years ago",0.002,medium,low,1.77672490376073,low,suburb,3_suburb,3,suburb
RichmondHillNY,https://www.facebook.com/groups/RichmondHillNY/,google_search,local history / memories,FALSE,,Richmond upon Thames,,,21090052; 8010932918; 21099166,,Richmond,TRUE,Richmond Hill Memory Lane,"- Photo's, video and stories of Richmond Hill and its surrounding neighborhoods. We are a public group so everything posted here can be shared with friends and family simply by hitting the share button.	- Admins from other groups, you cannot use this group as a source of photos for your group.	- Admins from other groups, posting links to advertise your group is not allowed.	- We encourage everyone to share photos, videos and stories but please, no posting of links to outside websites which draws our members away from our group and defeats the purpose of having this community. 	See less",Public,TRUE,2010,2010-07,2010-07-31T00:00:00Z,Richmond Hill,General,2022-09-26,10727,100,4,"1	Sharing	2	Be Kind and Courteous	3	Sorry, no Covid-19 posts.	4	No Promotions, Advertising or Spam	5	Growing Up In Richmond Hill Posts Only.	6	General Nostalgia Posts are Permitted but Limited	7	Please, no current events, news articles or videos	8	Please Stay Positive	9	Negative Comments	10	GoFundMe",0.009,large,medium,9.32227090519251,low,locality,4_neighbourhood,4,neighbourhood
RichmondHillNY,https://www.facebook.com/groups/RichmondHillNY/,google_search,local history / memories,FALSE,,Richmond upon Thames,,,21090052; 8010932918; 21099166,,Richmond,TRUE,Richmond Hill Memory Lane,"- Photo's, video and stories of Richmond Hill and its surrounding neighborhoods. We are a public group so everything posted here can be shared with friends and family simply by hitting the share button.	- Admins from other groups, you cannot use this group as a source of photos for your group.	- Admins from other groups, posting links to advertise your group is not allowed.	- We encourage everyone to share photos, videos and stories but please, no posting of links to outside websites which draws our members away from our group and defeats the purpose of having this community. 	See less",Public,TRUE,2010,2010-07,2010-07-31T00:00:00Z,Richmond Hill,General,2022-09-26,10727,100,4,"1	Sharing	2	Be Kind and Courteous	3	Sorry, no Covid-19 posts.	4	No Promotions, Advertising or Spam	5	Growing Up In Richmond Hill Posts Only.	6	General Nostalgia Posts are Permitted but Limited	7	Please, no current events, news articles or videos	8	Please Stay Positive	9	Negative Comments	10	GoFundMe",0.009,large,medium,9.32227090519251,low,suburb,3_suburb,3,suburb
RichmondVillage,https://www.facebook.com/groups/RichmondVillage/,google_search,local history / memories,FALSE,,Richmond upon Thames,,,21099164,,Richmond,FALSE,Richmond upon Thames,"This Facebook Page has been created by the Community Engagement Team, part of the Community and Partnerships Division of the London Borough of Richmond Council. 	The aim of this group is to be a community bulletin board where residents and community groups can post local events and services, as well as raising subjects of interest to the community. 	We welcome your contributions and suggestions. A Community Engagement Officer will be the administrator for the group and will also post key Council notices and consultations. 	This group is not for business advertisements unless they contribute directly to the community. 	We ask that posters do not use abusive language. Any spamming/misuse of the group will be dealt with by the Administrator and such posts are likely to be removed from the group. 	See less",Public,TRUE,2015,2015-04,2015-04-28T00:00:00Z,"London, United Kingdom",General,2022-09-26,9336,300,21,"Richmond upon Thames	About this group	This Facebook Page has been created by the Community Engagement Team, part of the Community and Partnerships Division of the London Borough of Richmond Council. 	The aim of this group is to be a community bulletin board where residents and community groups can post local events and services, as well as raising subjects of interest to the community. 	We welcome your contributions and suggestions. A Community Engagement Officer will be the administrator for the group and will also post key Council notices and consultations. 	This group is not for business advertisements unless they contribute directly to the community. 	We ask that posters do not use abusive language. Any spamming/misuse of the group will be dealt with by the Administrator and such posts are likely to be removed from the group. 	See less	Public	Anyone can see who's in the group and what they post.	Visible	Anyone can find this group.	London, United Kingdom	General	History	Group created on 28 April 2015. Name last changed on 20 June 2022.	 	See More	Members 	 	 · 	9.3K	Rajiv	 and 5 other members are admins.	Activity	21	 new posts today	300	 in the last month	9,336 total members	No new members in the last week	Created on 	7 years ago",0.032,medium,medium,32.133676092545,medium,town,3_suburb,3,suburb
roehamptonpictures,https://www.facebook.com/groups/roehamptonpictures/,google_search,local history / memories,FALSE,,Wandsworth,,,385147398,,Roehampton,FALSE,Roehampton Pictures,"The group is for it's members to share pictures of Roehampton/SW15 past and present, whether or not you grew up in Roehampton/SW15 or you were j	…	 	See more",Private,TRUE,2014,2014-06,2014-06-10T00:00:00Z,no place,General,2022-09-26,2610,26,1,1	Be kind and courteous	2	No hate speech or bullying	3	No promotions or spam	4	Respect everyone's privacy	5	No posting unrelated posts.	6	3 strikes.,0.01,small,low,9.96168582375479,low,suburb,3_suburb,3,suburb
Romford.history,https://en-gb.facebook.com/groups/Romford.history; https://www.facebook.com/groups/Romford.history/,facebook_search_manual,local history / memories,FALSE,,Havering,,,27380330,,Romford,FALSE,Romford History,"This is Romford History - a friendly group for members to reminisce with relevant historical local photos and chat, of days gone by in and around Romford.	We want you to have fun, enjoy the posts, and track down your lost friends!	PLEASE NOTE: Copyright of all personal non-commercial photos posted in this group remains with the group member. Anyone wishing to publish these elsewhere on FaceBook or the Internet must seek their express permission before doing so .	#Romford 	See less",Private,TRUE,2015,2015-07,2015-07-15T00:00:00Z,"Romford, United Kingdom",General,2022-09-26,19427,78,1,1	Please be respectful when posting or commenting.	2	Text Only Please	3	No Politics Please !	4	Please Be Respectful To Our Moderators And Admins.	5	We do not allow links to other Groups or Pages	6	We’re A Group For Local Memories	7	Copyright Photos / Colourised Photos,0.004,large,medium,4.01503062747722,low,town,3_suburb,3,suburb
SOUTHBANKBORNANDBRED,https://www.facebook.com/groups/SOUTHBANKBORNANDBRED/,google_search,local history / memories,FALSE,,Lambeth,,,450524790,,South Bank,FALSE,SOUTH BANK BORN AND BRED,I have started this group to enable all us South Bankers and Slaggy Islanders to keep in-touch with friends and family of past and present. Feel free to chat and post pictures and to recommend people to join our little Northern Corner.	 	See less,Private,TRUE,2014,2014-08,2014-08-04T00:00:00Z,"South Bank, Redcar And Cleveland, United Kingdom",General,2022-09-26,5681,41,5,1	No hate speech or bullying	2	No promotions or spam	3	Respect everyone's privacy,0.007,medium,medium,7.21703925365253,low,quarter,4_neighbourhood,4,neighbourhood
Stockwell,https://en-gb.facebook.com/groups/Stockwell; https://www.facebook.com/groups/Stockwell/,facebook_search_manual,local history / memories,FALSE,,Lambeth,,,27553725,,Stockwell,FALSE,I Used to Live in Stockwell!,"A fun group for anyone who has ever lived in or near Stockwell SW9.  Share your memories and photographs.   Just a reminder that this group in open to anyone who lived in the surrounding areas also - Streatham, Brixton, Vauxhall, Kennington, Clapham etc etc!	Please keep it clean, no swearing, no politics, no offensive remarks and no advertising!  Thank you. 	See less",Private,TRUE,2011,2011-08,2011-08-03T00:00:00Z,"London, United Kingdom",General,2022-09-26,1551,37,4,"I Used to Live in Stockwell!	About this group	A fun group for anyone who has ever lived in or near Stockwell SW9.  Share your memories and photographs.   Just a reminder that this group in open to anyone who lived in the surrounding areas also - Streatham, Brixton, Vauxhall, Kennington, Clapham etc etc!	Please keep it clean, no swearing, no politics, no offensive remarks and no advertising!  Thank you. 	See less	Private	Only members can see who's in the group and what they post.	Visible	Anyone can find this group.	London, United Kingdom	General	History	Group created on 3 August 2011	 	See More	Members 	 	 · 	1.6K	no admin	Activity	4	 new posts today	37	 in the last month	1,551 total members	No new members in the last week	Created on 	11 years ago",0.024,small,medium,23.8555770470664,medium,suburb,3_suburb,3,suburb
streatham1high,https://en-gb.facebook.com/groups/streatham1high; https://www.facebook.com/groups/streatham1high/,facebook_search_manual,local history / memories,FALSE,,Lambeth; Lambeth; Wandsworth,,,21521238; 626591740; 4001592824; 21521238,,Streatham,TRUE,"Streatham,Balham & Tooting Memories",no description,Public,TRUE,2013,2013-05,2013-05-20T00:00:00Z,"London, United Kingdom",General,2022-09-26,9226,218,5,"Streatham,Balham & Tooting Memories	About this group	no description	Public	Anyone can see group content and who follows the group.	Visible	Anyone can find this group.	London, United Kingdom	General	History	Group created on 20 May 2013. Name last changed on 9 November 2018.	 	See More	Members 	 	 · 	9.2K	Mark	 and 3 others are admins.	Activity	5	 new posts today	218	 in the last month	9,226 total followers	No new followers in the last week	Created on 	9 years ago",0.024,medium,medium,23.628874918708,medium,town,3_suburb,3,suburb
streathamschools,https://www.facebook.com/groups/streathamschools/,google_search,local history / memories,FALSE,,Lambeth,E05000432; E05000428,,21521238,,Streatham,TRUE,I Grew Up In Streatham (incorporating Streatham Schoolmates),"A new I Grew Up In Streatham that covers memories of the area, as well as local history. There is also a comprehensive school memory section. Please be aware that advertising of spamming is prohibited on this site. 	 	See less",Private,TRUE,2015,2015-08,2015-08-19T00:00:00Z,no place,General,2022-09-26,1358,1,0,"I Grew Up In Streatham (incorporating Streatham Schoolmates)	About this group	A new I Grew Up In Streatham that covers memories of the area, as well as local history. There is also a comprehensive school memory section. Please be aware that advertising of spamming is prohibited on this site. 	 	See less	Private	Only members can see who's in the group and what they post.	Visible	Anyone can find this group.	no place	General	History	Group created on 19 August 2015. Name last changed on 26 July 2017.	 	See More	Members 	 	 · 	1.4K	no admin	Activity	No new posts today	1	 in the last month	1,358 total members	No new members in the last week	Created on 	7 years ago",0.001,small,low,0.736377025036819,inactive,town,3_suburb,3,suburb
StreathamSociety,https://www.facebook.com/groups/StreathamSociety/,google_search,local history / memories,FALSE,,Lambeth,,,31922291,,Streatham Hill,FALSE,Streatham Society,"This is the FB page of the Streatham Society. Posts will include the history and people of the historic parish of Streatham. We will publish talks and events of the Streatham Society and other groups in the surrounding areas. 	The page is a ""Public Group"" available to view by anyone. Only a member of the group is able to comment or share posts. Please use the ""Share button"" if you wish  to send any of our posts to others on FB	The Streatham Society web page can be found at 	https://www.streathamsociety.org.uk	Our Instagram Page is at:	https://www.instagram.com/streathamsociety/	Our Twitter posts are temporarily at:	https://twitter.com/SocStreatham	Our YouTube Channel	bit.ly/3lHhBLe	Our Zoom talks and events on Eventbrite	bit.ly/3kaUQzg	 	See less",Public,TRUE,2019,2019-03,2019-03-15T00:00:00Z,Streatham Hill,General,2022-09-26,3285,114,3,"Streatham Society	About this group	This is the FB page of the Streatham Society. Posts will include the history and people of the historic parish of Streatham. We will publish talks and events of the Streatham Society and other groups in the surrounding areas. 	The page is a ""Public Group"" available to view by anyone. Only a member of the group is able to comment or share posts. Please use the ""Share button"" if you wish  to send any of our posts to others on FB	The Streatham Society web page can be found at 	https://www.streathamsociety.org.uk	Our Instagram Page is at:	https://www.instagram.com/streathamsociety/	Our Twitter posts are temporarily at:	https://twitter.com/SocStreatham	Our YouTube Channel	bit.ly/3lHhBLe	Our Zoom talks and events on Eventbrite	bit.ly/3kaUQzg	 	See less	Public	Anyone can see who's in the group and what they post.	Visible	Anyone can find this group.	Streatham Hill	General	History	Group created on 15 March 2019	 	See More	Members 	 	 · 	3.3K	Liz	 and 	Mark	 are admins.	Activity	3	 new posts today	114	 in the last month	3,285 total members	No new members in the last week	Created on 	3 years ago",0.035,medium,medium,34.703196347032,medium,suburb,3_suburb,3,suburb
thehendoncrew,https://www.facebook.com/groups/thehendoncrew/,google_search,local history / memories,FALSE,,Barnet,,,222466,,Hendon,FALSE,I grew up in Hendon,"Rules are Rules...in order to join this group, you have to submit the following:-	1. An old photo as well as your most recent one.	2. You went to Raleigh Close or you were near by.	3.You went to JFS or similar.	4. You were a member of a Jewish Youth Group - Macaabi, FZY, etc	5. You were born in the Fifties.	6. You love girls/women	7. You love boys/men.	8. You know Peter Christie, Philip Robotkin, Paul Squires, Maurice Nieman, Andrew Gold, Roger Haywood, Karen (Smithy) our Secretary, etc.	9. You belonged to Nights 55, Samanthas, Tramps, Annabelles, Skindles, La Valbonne, The Embassy, Mortens, Stringfellows, Playboy, etc.	10. You partied and stayed up all night and came home the following morning after breakfast in a hotel.	11. Picked up a Kebab in Swiss Cottage or Chalk Farm at 3 in the morning.	12. Went next door to Mike's Dinner.	13. Rolled up in Hampstead for a coffee and pizza.	14. You got drunk in Rosettis.	15. Got Lucky. 	See less",Private,TRUE,2009,2009-01,2009-01-09T00:00:00Z,"London, United Kingdom",General,2022-09-26,1606,63,2,1	Be kind and courteous	2	Respect everyone's privacy	3	No promotions or spam except for worthwhile causes,0.039,small,medium,39.227895392279,medium,suburb,3_suburb,3,suburb
theiodthenandnow,https://www.facebook.com/groups/theiodthenandnow/,google_search,local history / memories,FALSE,,Tower Hamlets,,,27365042,,Isle of Dogs,FALSE,The Isle of Dogs - Then & Now,"This site has been set up by three ‘Islanders’ with a shared passion for the Isle of Dogs or ‘The Island’ as we have always called it. The Island has always been a place of great change. The northern-most part, traditionally known as Millwall, has undergone a dramatic and ongoing transformation to its landscape in the last twenty years. Many of the buildings, streets and landmarks of the past now exist only in the memories of those who lived, worked and played in them. Our aim is to create a gallery where the past can be seen alongside the new, rather than just imagined. 	We'll be updating the site & adding new pictures on a regular basis and welcome your comments and any suggestions for inclusion.	We recommend the following Facebook sites dedicated to the history of The Island & its neighbouring areas;	ISLE OF DOGS - THE HISTORY OF THE ISLAND	http://www.facebook.com/#!/groups/375867306688/	POPLAR, LIMEHOUSE & ISLE OF DOGS HISTORY	http://www.facebook.com/#!/groups/166379190049211/	LIVING IN STEPNEY	http://www.facebook.com/#!/groups/9154538422/	BOW LONDON E3, The Real Eastenders	http://www.facebook.com/#!/groups/459030825252/	BETHNAL GREEN	http://www.facebook.com/#!/groups/bethnalgreen/	OLD SCHOOL EASTENDERS	http://www.facebook.com/groups/138614009511369/	We have tried to give credit for the photo sources, but the origin of very many photos is not known to us. If you are the owner of a photo in this group, and would like us to credit its source (or remove it), then please let us know.	Our contact email: iodthenandnow@btinternet.com	The Isle of Dogs - Then & Now is administered by:	[REDACTED]	[REDACTED] 	[REDACTED]	Dedicated to; 	All Islanders of years gone by 	[REDACTED]The [REDACTED] family	[REDACTED] & [REDACTED]	Special thanks to [REDACTED] for the artwork 	See less",Private,TRUE,2012,2012-07,2012-07-28T00:00:00Z,"London, United Kingdom",General,2022-09-26,5696,39,0,1	General Rule	2	No Promotions or Spam	3	No Hate Speech or Bullying	4	Be Kind and Courteous	5	Respect Everyone's Privacy	6	No politics,0.007,medium,medium,6.84691011235955,low,suburb,3_suburb,3,suburb
tootingsw17people,https://en-gb.facebook.com/groups/tootingsw17people; https://www.facebook.com/groups/tootingsw17people/,facebook_search_manual,local history / memories,FALSE,,Wandsworth,,,4001592824,,Tooting,FALSE,I Grew Up In Tooting,"Lighthearted memory group for people who live or who have lived in Tooting, South-West London. 	Please feel free to share your photos and memor	…	 	See more",Private,TRUE,2013,2013-06,2013-06-28T00:00:00Z,"London, United Kingdom",General,2022-09-26,9285,95,4,1	No promotions or spam	2	No hate speech or bullying,0.01,medium,medium,10.2315562735595,medium,town,3_suburb,3,suburb
Upminster,https://en-gb.facebook.com/groups/Upminster; https://www.facebook.com/groups/Upminster/,facebook_search_manual,local history / memories,FALSE,,Havering,,,3282529867; 597399332; 3282529867,,Upminster,FALSE,Upminster And Hornchurch History,Welcome to Upminster and Hornchurch History - a friendly group for members to reminisce with relevant old local photos and chat of days gone by 	…	 	See more,Private,TRUE,2015,2015-07,2015-07-17T00:00:00Z,"Upminster, Havering, United Kingdom",General,2022-09-26,14088,64,2,1	Be kind and courteous	2	No hate speech or bullying	3	No promotions or spam	4	Respect everyone's privacy	5	Text Only Please	6	We’re A Group For Local Memories,0.005,large,medium,4.54287336740488,low,suburb,3_suburb,3,suburb
walthamstowmemories,https://en-gb.facebook.com/groups/walthamstowmemories; https://www.facebook.com/groups/walthamstowmemories/,facebook_search_manual,local history / memories,FALSE,,Waltham Forest,,,27365050,,Walthamstow,FALSE,Walthamstow Memories,"Thank you for joining us at the Walthamstow Memories FaceBook Group attached to the Walthamstow Memories website. The group aims to provide a place for people to share their memories about this Essex Municipal Borough, connect with relatives from the borough, friends, neighbours, school friends and workplace colleagues. You may be asked a question when you join... this is to help us stop SPAM - a growing problem with all FaceBook Pages and Groups.	The Walthamstow Memories website can be found at 	www.walthamstowmemories.net.	 The website has hundreds of photographs, memories, family history queries, and a host of detailed histories from key members of Walthamstow Memories. It's really worth a look. 	Aims:	• to provide a FaceBook group that links to the website 	www.walthamstowmemories.net	;	* to provide a Facebook group that allows members to exchange memories of this Essex Municipal Borough.	We are keen to encourage the raising of topics, the uploading of photos and images or simply the raising of questions that spark memories and thoughts in members that encourage them to contribute. 	See less",Private,TRUE,2011,2011-06,2011-06-15T00:00:00Z,no place,General,2022-09-26,12150,16,1,1	What sort of group is this?	2	Rules on posting contributions:,0.001,large,low,1.31687242798354,low,town,3_suburb,3,suburb
Walworth,https://www.facebook.com/groups/Walworth/,google_search,local history / memories,FALSE,,Southwark,,,26545978,,Walworth,FALSE,"I grew up in Walworth, SE17","To share photo's, memories, and perhaps re-kindle old friendships of Walworth and surrounding arears. This is a private site and advertising is not accepted.",Private,TRUE,2014,2014-06,2014-06-15T00:00:00Z,no place,General,2022-09-26,5833,12,1,"I grew up in Walworth, SE17	About this group	To share photo's, memories, and perhaps re-kindle old friendships of Walworth and surrounding arears. This is a private site and advertising is not accepted.	Private	Only members can see who's in the group and what they post.	Visible	Anyone can find this group.	no place	General	History	Group created on 15 June 2014	 	See More	Members 	 	 · 	5.8K	no admin	Activity	1	 new post today	12	 in the last month	5,833 total members	No new members in the last week	Created on 	8 years ago",0.002,medium,low,2.05726041488085,low,suburb,3_suburb,3,suburb
Wandsworthchums,https://en-gb.facebook.com/groups/Wandsworthchums; https://www.facebook.com/groups/Wandsworthchums/,facebook_search_manual,local history / memories,FALSE,,Wandsworth,,,21315206; 27554266; 21315206,,Wandsworth,TRUE,Wandsworth and Battersea memories live on.,"Wandsworth memories lives on.................. is for all those that grew up in the Borough including Battersea, Clapham Junction, Putney, Tooti	…	 	See more",Public,TRUE,2014,2014-07,2014-07-11T00:00:00Z,no place,General,2022-09-26,3806,40,2,"Wandsworth and Battersea memories live on.	About this group	Wandsworth memories lives on.................. is for all those that grew up in the Borough including Battersea, Clapham Junction, Putney, Tooti	…	 	See more	Public	Anyone can see who's in the group and what they post.	Visible	Anyone can find this group.	no place	General	History	Group created on 11 July 2014. Name last changed on 25 March 2018.	 	See More	Members 	 	 · 	3.8K	Dee	 is an admin.	Activity	2	 new posts today	40	 in the last month	3,806 total members	No new members in the last week	Created on 	8 years ago	Group rules from the admin	1	Be kind and courteous	2	No hate speech or bullying	3	No advertising or promotions for local business.",0.011,medium,medium,10.5097214923805,medium,town,3_suburb,3,suburb
wandsworthtown,https://www.facebook.com/groups/wandsworthtown/,google_search,local history / memories,FALSE,,Wandsworth,,,,,[borough],FALSE,I grew up in Wandsworth and enjoy a laugh,"Welcome to the group ""I grew up in Wandsworth and enjoy a laugh"". this is a group that is for people who have ties to the area or just interested in its past, present or future. Since the group was formed it has evolved into a very friendly group, this and due to the fact that most of the relevant readily available photos have already been posted, we have decided to include off topic posts, taken including jokes, but be warned, the possibilty exists that some of these jokes may be misconstrued as offensive to certain people. Members are however, encouraged to post virtually anything, (obviously with a certain amount of common sense), in order to maintain this friendly, family atmosphere, however selling and advertising posts or comments are not allowed, nor are the live videos allowed of interviews with alleged criminals. We insist on courtesy and politeness at all times. Your Admin team comprises of [REDACTED] and myself [REDACTED]. As this is a Facebook Group, we strive to comply with its various protocols. This group is designed to enable its members to socialise with existing friends and family as well as meet new friends or even rekindle past relationships, however it is NOT a dating site. Racial, hostile, pornographic, religious or even disrespectful posts or comments will not be tolerated, neither will anything confrontational or blatantly rude. The blocking of an Admin will result in instant removal from the group.  ""Naming and Shaming"" is also not permitted. Strong swear words and inappropriate graphic posts will not be tolerated and will be removed and the member excluded from the group. Admin reserve the right to remove any post, comment, or the member responsible at their discretion and without  forewarning or explanation. Should you encounter something that you feel inappropriate or spam, please either scroll past and ignore it, or report it to an Admin to prevent the problem escalating. We cannot allow debates on political, racial or religious views, as these always result in problems. Please remember, we are all adults and we cannot cater for the over sensitive or children, which may find a way onto this group, this is soley the responsibility of the adult or parent/guardian of the child. You are advised not to display addresses or phone number on the group for your own security. If any member experiences inapropriate behaviour via personal message from another member, we urge you to report to admin to avoid others being contacted. We sincerely hope you will enjoy this very friendly group, and participate regularly. 	 	See less",Private,TRUE,2012,2012-04,2012-04-24T00:00:00Z,no place,General,2022-09-26,7126,247,8,"1	No advertising or Selling	2	No political, religious or racist posts or comment",0.035,medium,medium,34.6618018523716,medium,2_borough,2_borough,2,borough
